Name,Buy Market,Buy Price,Sell Market,Sell Price,Relative Profit,Profit
Sticker | Zeused,Skinout,0.167,Buff,0.19556880000000001,0.17107065868263474,0.028568800000000005
XM1014 | Ziggy (Battle-Scarred),Skinout,0.241,Buff,0.28217784,0.17086240663900423,0.04117784000000002
Sticker | Have Fun,Skinout,0.66,Buff,0.7724967600000001,0.17044963636363647,0.11249676000000008
StatTrak™ M249 | Aztec (Field-Tested),Skinout,0.788,Buff,0.9219672,0.1700091370558375,0.13396719999999995
StatTrak™ Dual Berettas | Tread (Field-Tested),Skinout,0.418,Buff,0.488922,0.16966985645933025,0.07092200000000004
Negev | Power Loader (Battle-Scarred),Skinout,0.393,Buff,0.45958668,0.16943175572519087,0.06658668000000001
Desert Eagle | Trigger Discipline (Well-Worn),Skinout,0.147,Buff,0.17182116,0.16885142857142865,0.02482116000000001
StatTrak™ Five-SeveN | Scrawl (Field-Tested),Skinout,0.098,Buff,0.11454744,0.16885142857142854,0.016547439999999997
P250 | Mint Kimono (Field-Tested),Skinout,1.745,Buff,2.0395032,0.16876974212034374,0.29450319999999985
StatTrak™ MP7 | Cirrus (Field-Tested),Skinout,0.177,Buff,0.20674416,0.16804610169491538,0.02974416000000002
StatTrak™ Desert Eagle | Blue Ply (Battle-Scarred),Skinout,0.304,Buff,0.35481768,0.16716342105263168,0.05081768000000003
"StatTrak™ Music Kit | Meechy Darko, Gothic Luxury",Skinout,1.385,Buff,1.6162364400000002,0.1669577184115525,0.2312364400000002
StatTrak™ Negev | Ultralight (Factory New),Skinout,0.521,Buff,0.6076602,0.16633435700575808,0.08666019999999997
StatTrak™ MP9 | Featherweight (Minimal Wear),Skinout,0.266,Buff,0.31011624000000004,0.16585052631578956,0.04411624000000003
StatTrak™ Nova | Wild Six (Field-Tested),Skinout,0.344,Buff,0.40091604000000003,0.16545360465116296,0.05691604000000006
Tec-9 | Red Quartz (Field-Tested),Skinout,0.078,Buff,0.09079980000000001,0.1641000000000002,0.012799800000000014
StatTrak™ AUG | Tom Cat (Field-Tested),Skinout,0.078,Buff,0.09079980000000001,0.1641000000000002,0.012799800000000014
Sticker | Broken Fang,Skinout,0.137,Buff,0.15924888,0.1624005839416058,0.02224888
Sticker | Natus Vincere (Glitter) | Paris 2023,Skinout,0.101,Buff,0.11734128,0.1617948514851485,0.01634128
Five-SeveN | Boost Protocol (Field-Tested),Skinout,0.827,Buff,0.9596840400000001,0.160440193470375,0.13268404000000011
MAG-7 | Sonar (Factory New),Skinout,0.177,Buff,0.20534724000000001,0.1601538983050849,0.028347240000000024
UMP-45 | Grand Prix (Field-Tested),Skinout,0.206,Buff,0.23887332,0.15957922330097093,0.03287332000000001
Negev | dev_texture (Battle-Scarred),Skinout,0.147,Buff,0.17042424,0.15934857142857153,0.023424240000000013
SCAR-20 | Bloodsport (Well-Worn),Skinout,1.785,Buff,2.0688385200000003,0.1590131764705885,0.2838385200000004
StatTrak™ P250 | Cassette (Field-Tested),Skinout,0.07,Buff,0.08102136,0.1574479999999999,0.011021359999999994
SCAR-20 | Stone Mosaico (Field-Tested),Skinout,0.774,Buff,0.8954257200000001,0.15688077519379853,0.12142572000000007
PP-Bizon | Osiris (Field-Tested),Skinout,0.384,Buff,0.44422056000000004,0.1568243750000001,0.060220560000000034
Souvenir MP7 | Gunsmoke (Minimal Wear),Skinout,0.238,Buff,0.27519324,0.1562741176470589,0.037193240000000016
SG 553 | Darkwing (Field-Tested),Skinout,0.226,Buff,0.26122404000000005,0.15585858407079664,0.03522404000000004
MP9 | Featherweight (Factory New),Skinout,0.197,Buff,0.22769796,0.15582720812182738,0.030697959999999996
StatTrak™ SG 553 | Ol' Rusty (Factory New),Skinout,0.463,Buff,0.5350203600000001,0.15555153347732195,0.07202036000000006
